,Comment,URL
1146,"The U.S. system was created to segregate American Blacks in Ghettos, Mexican Americans in Barrios, American Indians in Reservations, and American Orientals in China towns.  The Rev. Dr. Martin Luther King Jr.'s dream.....is still just a dream in 2015.  More than 240 years of bigotry and racism in America the beautiful.<br/><br/>In his 8 yrs of promoting homosexuality, bozo (barack hussein obama) has failed with our U.S. economy, health care, foreign affairs, and has destroyed patriotism, decency, and morality in America.  Only three percent of America's attorneys are American of Mexican extraction. Only 3.9% of America's attorneys are Black American. Nearly 90% of America's attorneys are White. Medical school, lets don't even go there. How great are females doing in America?  According to Forbes report on the 400 richest Americans, ""most of the country’s wealthiest females inherited their fortunes from husbands, fathers and grandfathers.  Only 1-2% of wealthy females are self-made.""  Education and jobs for whites and minorities, separate but equal, right? Having bozo (barack hussein obama) warming his buns in the oval office seems more like a token job. As of today, true racial parity for minorities is still a dangling dream before their eyes.  <br/><br/>I can understand Martin Luther King and Mother Teresa getting the Nobel Peace Price.....but bozo??  Bozo yes, but not the great Mahatma Gandhi??",http://www.nytimes.com/2015/09/14/opinion/charles-m-blow-bernie-sanders-and-the-black-vote.html
1147,The fact that people assume Blacks and Latinos are low information voters is the reason that Bernie has yet to impress. <br/><br/>My experience (I am also black) is that this is the most sketipical set of voters. That skepticism doesn't mean we didn't hear what you said. Or that the information doesn't have value.  But it is more an undercurrent that your message is yet to be believed. <br/><br/>Black women are the most educated sub group in America...surpassing even Asian Americans--even educational attainment--so that you don't know or understand has a hint of a patronizing tone. ,http://www.nytimes.com/2015/09/14/opinion/charles-m-blow-bernie-sanders-and-the-black-vote.html
1148,Neither Mr. Blow nor the respondents to this piece are willing or able to tell the truth; the Jewish/Black alliance is dead and Sanders has little Black support because he is a Jew.<br/><br/>Take a look at the boycott and divest crowd who mask their antisemitism under the cloak of Israel's many (in their minds) sins.  It is filled with what passes for a Black intelligensia in this country and is all too ready to ignore the atrocities perpetrated against civilians in the Arab world and sub-Saharan Africa instead focusing on the ills of the Jewish State.<br/><br/>My mother marched with Dr. King in Washington.  My brother fought against apartheid both here and in Capetown.  I will vote Republican next year because I am sick and tired of the criers and complainers on the left who sold Israel down the river with Obama's giveaway to the Iranians.,http://www.nytimes.com/2015/09/14/opinion/charles-m-blow-bernie-sanders-and-the-black-vote.html
1149,"I would think that Bernie Sanders' stance on gun control would be a solid disadvantage with black voters.  He is actively against it, stating that pursuing gun control is an ""elitist position"" and has voted against all legislation aimed at curbing gun violence.  Since black men especially are falling at an alarming rate to gun violence, it seems this should be a good reason for black Americans to support a different candidate.  ",http://www.nytimes.com/2015/09/14/opinion/charles-m-blow-bernie-sanders-and-the-black-vote.html
1150,I doubt that American voters know what a phoney Cornel West is but I would hope Bernie Sanders would know.,http://www.nytimes.com/2015/09/14/opinion/charles-m-blow-bernie-sanders-and-the-black-vote.html
1151,"Mr. Sanders maybe you should try looking at your own politics. Maybe there's a REASON  why you don't carry the black vote or my vote. Stop saying ""Free Education"" and ""Free this"" or ""Free that"". We don't want it! We want someone who will be a good, godly, strong Christian leader in the White House, is that you? No. And besides nothing in life is free, not food, not homes, not education, nothing! Someone always has to pay some sort of price.<br/>If Bernie Sanders, or Hillary, for that matter gets elected it will be one word: ""Disaster."" ",http://www.nytimes.com/2015/09/14/opinion/charles-m-blow-bernie-sanders-and-the-black-vote.html
1152,I think his standing with black Americans has everything to do with what Black Lives Matter did. They gunned for the progressive candidate and let the candidate with the worse record on issues facing black Americans have special treatment. It set the tone for the whole election season.,http://www.nytimes.com/2015/09/14/opinion/charles-m-blow-bernie-sanders-and-the-black-vote.html
1153,Trump is getting 25% of the Black vote.  Good bye by Hillary and Bernie.,http://www.nytimes.com/2015/09/14/opinion/charles-m-blow-bernie-sanders-and-the-black-vote.html
1154,"""I have talked in 20 different speeches that 51 percent of young African-American kids are unemployed and underemployed. Do you know how much coverage that’s gotten? ""<br/><br/>Anyone can cite statistics. That's not a policy stance. I love you Bernie, but WHAT policies do you propose to change these statistics. If I published a paper, that's what I'd report. The statistics can be cited by anyone right or left. It's the solutions we need to hear!",http://www.nytimes.com/2015/09/14/opinion/charles-m-blow-bernie-sanders-and-the-black-vote.html
1155,"Social inequality exists in the United States.  So does institutional racism and race-based inequality.  The two concepts are not mutually exclusive.  <br/><br/>A democratic socialist can indeed be a fighter for racial equality.  A racial justice advocate can fight to reduce economic inequality.<br/><br/>Based on his prior history, I believe that Senator Sanders ""gets it.""  Once he starts articulating this concept, he should do just fine, among those who care about both racial justice and economic justice. ",http://www.nytimes.com/2015/09/14/opinion/charles-m-blow-bernie-sanders-and-the-black-vote.html
1156,"As a white supporter of #blacklivesmatter, it seems to me that the campaign still just doesn't get it.  Bernie should have called out supporters that were angry at #blacklivesmatters disrupters.  He should be talking about racism directly, not just about economics and racism.  He has one-track: economics. He does not put forward his understanding (if it is there) of race and gender as essential issues that will always undermine any attempts at economic reform until addressed.  <br/><br/>To me, he represents establishment whiteness; ""yeah, yeah, we'll take care of that!"" He needs to be more interested in being inclusive of the new movements, to listening.  Not just to how he can create policies they will support, but how he can actually support the movement in a non-hierarchal frame.  I'm still waiting for a #blacklivesmatter hashtag on his campaign feed; I'd love to see him at a #blacklivesmatter protest, holding a #blacklivesmatter sign.  Why has this not happened?  What is he afraid of?  This country NEEDS white leaders to stand up and LEAD their white supporters through the door of supporting the movement for Black Lives.",http://www.nytimes.com/2015/09/14/opinion/charles-m-blow-bernie-sanders-and-the-black-vote.html
